mu,P_mui0,P_mui1,P_mui2,beta2,P_epsilon,P_kappa,P_gamma0,P_gamma1,P_gamma2,P_nu,cdr_b,P_h,P_j,Equi_incidence
0.016844369,0.069363624,0.052161816,0.445123378,58.280238,0.080190616,0.625288221,0.573737118,0.573110688,0.439999661,0.03022285,0.590949431,0.019699902,0.056654853,194.6480211
0.014563085,0.077826527,0.049790176,0.539915332,33.86900665,0.090912977,0.707133082,0.562028061,0.558164489,0.456195703,0.06571356,0.676064606,0.00390223,0.03917467,159.3914064
0.014675263,0.049012576,0.050782166,0.412908639,55.14473278,0.123291498,0.568137534,0.578681833,0.594742558,0.204785512,0.024532122,0.626704907,0.017282602,0.041565573,384.9973656
0.016748051,0.078488026,0.088796986,0.283104994,59.4416783,0.101436845,0.719774058,0.564226874,0.587618856,0.444664079,0.056260037,0.753962756,0.008129518,0.00231585,250.795647
0.017345329,0.052724844,0.085935729,0.471929366,34.74903149,0.089791452,0.555095257,0.549845857,0.57123163,0.330661329,0.069169728,0.562207103,0.044291121,0.037276701,396.5218634
0.017592654,0.061310369,0.084849348,0.477875107,35.73855221,0.109923977,0.692519106,0.563860971,0.566544407,0.16808924,0.048683208,0.514047796,0.01337159,0.04612912,306.623684
0.016993483,0.088595507,0.076237186,0.528929025,31.64945423,0.078163605,0.690327594,0.589927273,0.553076574,0.268477749,0.073459396,0.668097317,0.020231182,0.009286628,185.4804439
0.014717504,0.088389117,0.079485067,0.370970012,57.2296194,0.104690688,0.556255209,0.585210058,0.568589845,0.161106921,0.076832797,0.716007362,0.048488031,0.030491561,685.6351123
0.013744782,0.079503891,0.080214275,0.499113645,39.30846645,0.074596145,0.5647902,0.561420992,0.567456183,0.428566106,0.022972496,0.517057434,0.039541957,0.013090644,109.3453327
0.016953281,0.050717813,0.077951494,0.414662037,34.03419491,0.104166429,0.647190592,0.583702734,0.554800516,0.432416346,0.041610341,0.596031959,0.032981667,0.045466777,171.0163073
0.016672071,0.08516668,0.050720158,0.494536819,42.80986115,0.11415329,0.671025708,0.550843786,0.563852288,0.285001788,0.065945906,0.717226851,0.057521885,0.009767639,295.5015199
0.017181274,0.06803414,0.078020794,0.479463026,55.63899781,0.082424528,0.714392175,0.553890757,0.591244871,0.4535424,0.042736546,0.611447561,0.05415087,0.055859346,194.0720236
0.013969868,0.086009858,0.077693214,0.481430525,46.4546741,0.117955956,0.621070122,0.593436618,0.579889114,0.171880843,0.026175799,0.721411413,0.049507794,0.033893825,158.1093509
0.01786601,0.073690677,0.049656899,0.507700409,32.78675486,0.07446706,0.683238317,0.580386123,0.549133507,0.200060345,0.075798336,0.777674473,0.008793949,0.015115956,66.09019864
0.016469242,0.058118774,0.052776734,0.500001817,58.87304881,0.11990657,0.58285424,0.592023336,0.58569115,0.262184274,0.041221565,0.767213325,0.041164069,0.02824927,275.0857917
0.014825651,0.055479293,0.050071848,0.408265752,47.44759641,0.083229554,0.654872613,0.565010606,0.571568873,0.352263925,0.027603875,0.610834072,0.057185526,0.046715223,146.0028483
0.014249137,0.082491137,0.073085602,0.401305172,52.75208542,0.097812758,0.563170142,0.589559978,0.593226348,0.419731421,0.023691037,0.751472226,0.033177981,0.05724546,99.51608549
0.013577238,0.085510634,0.066801469,0.328223932,30.89077709,0.077989763,0.708748135,0.583282403,0.554595271,0.284067444,0.072369657,0.701165093,0.052296062,0.043207353,248.8045519
0.01384629,0.063170557,0.054642743,0.29513293,48.67005542,0.0934533,0.685794362,0.586614105,0.574396364,0.358186161,0.068811912,0.785918163,0.00176597,0.022004259,276.5764478
0.015565452,0.052117647,0.071499372,0.306131686,56.14565491,0.117990682,0.682863462,0.576302853,0.564069706,0.29368205,0.073876854,0.705383585,0.041793683,0.038487033,536.0949666
0.016961281,0.064548274,0.083795224,0.3382616,38.78221278,0.090267862,0.707622483,0.549269575,0.557438402,0.458787999,0.051428805,0.670111554,0.01092505,0.048149265,157.6322877
0.014043148,0.050563492,0.090024915,0.342103578,33.66061585,0.117870974,0.548253505,0.582954798,0.566441814,0.324680542,0.036664268,0.537453991,0.053472538,0.028063646,346.9165054
0.016574819,0.08128635,0.057065303,0.293142324,54.99267919,0.120257149,0.619621,0.554820842,0.552031001,0.211173686,0.025823019,0.690541904,0.009521591,0.022820419,331.0827182
0.013344106,0.057250056,0.081018817,0.391304155,41.60151442,0.079872622,0.684451675,0.564041238,0.56293248,0.173113341,0.02105566,0.673688039,0.049985606,0.030547641,74.80833702
0.013602027,0.080798778,0.059572474,0.427574643,53.91721834,0.080663336,0.591446279,0.571719391,0.590730831,0.433711806,0.022511273,0.5301828,0.025269654,0.017545531,172.7078131
0.014250856,0.080874221,0.083710023,0.312340281,40.2561638,0.080886699,0.559457561,0.558358287,0.573724314,0.157902458,0.018599264,0.715212489,0.054498391,0.036490469,105.9864073
0.017633794,0.079421704,0.087401583,0.459981413,57.1285911,0.125977196,0.590723268,0.567410506,0.58770503,0.209800956,0.058275007,0.529166207,0.052023612,0.051797607,814.2296606
0.015146195,0.049716279,0.075246408,0.321693163,30.14758832,0.1237489,0.586235044,0.548210447,0.581949721,0.253569838,0.040158254,0.700336978,0.034057451,0.032237239,205.4661289
0.014583218,0.054435191,0.085263449,0.30921336,30.11786738,0.1273069,0.60320375,0.591663817,0.557499497,0.261761719,0.027871146,0.589369067,0.006646491,0.004890471,221.7225263
0.015844563,0.074361195,0.07817895,0.502265028,34.64770363,0.113847079,0.695684256,0.551880669,0.58838976,0.435485179,0.037820451,0.643392052,0.057949533,0.021409072,81.56120082
0.017495088,0.049248668,0.074419588,0.393339057,56.96290381,0.12103147,0.566777856,0.591167235,0.564829639,0.235705587,0.040657018,0.512261566,0.015965288,0.007721129,732.6682412
0.018187232,0.065171025,0.05988858,0.533168072,51.31359635,0.088215811,0.707505214,0.554972817,0.548062502,0.361798552,0.076330121,0.742728774,0.03688565,0.03225115,267.5714673
0.018197387,0.082362109,0.089517215,0.517039933,36.22700234,0.077374251,0.608721008,0.568894807,0.562951009,0.178895144,0.047040945,0.713545583,0.001050224,0.050883756,88.92951927
0.013357861,0.084567303,0.058245467,0.47697215,38.89303803,0.115965075,0.671290203,0.593500521,0.552892801,0.188261243,0.071724931,0.603022175,0.044566117,0.051030954,463.0797156
0.013608979,0.086145018,0.067290649,0.506411438,55.68695123,0.098797108,0.60662513,0.586921269,0.585718334,0.281441828,0.042334129,0.796050207,0.057782841,0.045393628,155.4138984
0.015060495,0.08876976,0.085449922,0.478347522,39.34323524,0.116520177,0.599198123,0.571515802,0.556809519,0.354100574,0.046669601,0.701478068,0.002131992,0.008649444,212.3856587
0.016856065,0.090736119,0.088629117,0.362555677,47.1483368,0.113682261,0.657740142,0.579703455,0.575959165,0.192915561,0.028749306,0.744602978,0.034918977,0.055590682,160.1536342
0.016247054,0.08896124,0.073302998,0.514991204,34.25436372,0.076363582,0.64214949,0.592496544,0.572183953,0.386990205,0.029644949,0.697430476,3.06E-06,0.01339464,5.03E-12
0.013932555,0.069882159,0.072631238,0.534431345,34.37138618,0.113133012,0.703807693,0.564122997,0.578766911,0.20210213,0.072216073,0.678219431,0.056487778,0.048678977,295.5717292
0.014121129,0.05361565,0.067557052,0.348098528,44.83777479,0.077865585,0.720937408,0.572482788,0.570154822,0.390325704,0.062255337,0.778133031,0.003075592,0.004179146,159.784266
0.016553617,0.075714032,0.079304502,0.399785839,54.21430591,0.092611454,0.666287412,0.590146685,0.577993073,0.185793998,0.03755953,0.517170396,0.010592994,0.006614803,336.7662105
0.015926688,0.087364171,0.067117599,0.41360619,35.48400396,0.088143652,0.579765358,0.589617695,0.593038838,0.395762627,0.056430897,0.571818717,0.000426515,0.05280291,293.4081122
0.016067374,0.05844522,0.080175962,0.441467933,52.31956287,0.082562578,0.607493855,0.593345122,0.579978948,0.438774157,0.062881632,0.568667822,0.000609023,5.56E-05,393.4601943
0.017094987,0.077774284,0.065104484,0.522866033,33.32087811,0.120063051,0.641964277,0.578589268,0.56986693,0.200707249,0.033529476,0.742382364,0.057225044,0.030177669,8.82416489
0.013534602,0.060275744,0.050541356,0.451213806,57.09135513,0.112770842,0.597502132,0.55252329,0.5596103,0.39481443,0.022934978,0.595637326,0.022474976,0.040493495,256.8462955
0.016415222,0.054619181,0.069386917,0.398318071,47.54981727,0.103772718,0.718110397,0.560417031,0.5892874,0.158915642,0.019346285,0.767729608,0.037612099,0.01628191,27.4326386
0.01459412,0.082201318,0.087125998,0.317072379,40.31393473,0.102807894,0.701894082,0.594873006,0.575520888,0.39727041,0.074760538,0.559217046,0.037219672,0.014203249,441.7264361
0.017783694,0.060053049,0.076283121,0.341510584,45.42253739,0.099556767,0.550055657,0.551635966,0.561202723,0.421079577,0.021388438,0.787143861,0.002452172,0.008308834,0.062439086
0.017630699,0.082727763,0.076796722,0.320240091,49.24046608,0.086748766,0.680792328,0.551009824,0.555852122,0.320410384,0.025562616,0.585507397,0.034904398,0.006242569,166.7565664
0.014263937,0.085984812,0.084172415,0.36005468,59.47580997,0.084773326,0.550394226,0.554391511,0.550599676,0.319903904,0.063353837,0.536270652,0.005578073,0.03712759,627.3509884
0.013994899,0.066469714,0.055810217,0.30497076,38.36871295,0.1077111,0.544841019,0.587076146,0.594580829,0.346928678,0.020092297,0.672797011,0.015590631,0.047545592,147.4786086
0.017140189,0.058711041,0.09004045,0.29605538,33.64712873,0.122383426,0.632577017,0.58179039,0.581763219,0.336107465,0.068755575,0.773981886,0.026990082,0.001454393,212.2373029
0.016168811,0.073514067,0.06579618,0.529338031,49.17858783,0.094894851,0.702859233,0.594497102,0.59214779,0.280888462,0.064713989,0.671526174,0.055834691,0.03304337,302.3866775
0.017800679,0.055809095,0.087967411,0.534610709,50.83341216,0.11741432,0.636051682,0.590179323,0.58170837,0.200401462,0.028608856,0.715098179,0.03982051,0.004354321,155.9322133
0.018029621,0.087216831,0.081407258,0.370561291,50.78042327,0.123926199,0.557175992,0.556205489,0.586307124,0.207120981,0.029728896,0.546296935,0.015372721,0.032715599,581.8982218
0.014669016,0.053371576,0.064343451,0.293480157,53.69673132,0.08728507,0.679921735,0.570026333,0.586984542,0.373879514,0.019168307,0.702757771,0.022224257,0.004297929,77.27065914
0.013568655,0.053252345,0.064552162,0.530499579,43.24381993,0.127189192,0.705984484,0.591112249,0.551941642,0.413019419,0.027476943,0.694442276,0.030581088,0.057645405,85.6465273
0.017859573,0.052431578,0.056657,0.415584586,49.2063536,0.077405852,0.654453273,0.576873723,0.561362634,0.237531714,0.074515824,0.674807586,0.030945686,0.055764894,394.1873014
0.017129515,0.075708919,0.068749629,0.464538503,58.80207417,0.075502447,0.660820565,0.557267129,0.548184445,0.182619034,0.019396433,0.601441624,0.03612103,0.055805271,137.5938577
0.01584988,0.052157856,0.070085196,0.479677696,30.40554433,0.093902677,0.545746966,0.553074887,0.564660045,0.404255915,0.063845182,0.505538007,0.001408362,0.035857246,355.9099858
0.013788824,0.08891214,0.050030428,0.490664959,56.02811646,0.105150907,0.600913954,0.58849876,0.566948605,0.462540343,0.031250001,0.518898288,0.053920436,0.056972699,310.9917961
0.016446086,0.074663996,0.087342534,0.385466007,39.50241409,0.097243127,0.613766133,0.588729312,0.565336674,0.432814196,0.058193747,0.524883911,0.008204238,0.050381697,373.5915768
0.014925412,0.060355062,0.089608363,0.351640471,42.62330312,0.122489341,0.695447144,0.581869261,0.560613077,0.197158469,0.041595747,0.727542761,0.022951279,0.050206039,232.0076061
0.01335999,0.08536644,0.051842866,0.401770235,49.71762283,0.085213541,0.553686665,0.585910406,0.561305539,0.169225009,0.069060381,0.704499462,0.000383376,0.04370465,471.7483941
0.016589566,0.049845821,0.080641288,0.370376672,46.66033481,0.086971938,0.706249649,0.588927743,0.581851556,0.17101792,0.060730972,0.529760455,0.005002879,0.03983406,417.0297533
0.015754627,0.063663463,0.052323795,0.303470602,58.02592175,0.09402626,0.694851365,0.576922798,0.549238723,0.360380171,0.029600581,0.781273343,0.054180047,0.003432816,102.2532878
0.014714636,0.083321211,0.057230863,0.543765905,44.80270974,0.084617084,0.695522054,0.556098653,0.565441634,0.46274519,0.025101263,0.762311928,0.040167101,0.015018644,6.91E-14
0.013839338,0.089271277,0.089990203,0.30303777,38.07316562,0.114520972,0.693696888,0.570270276,0.586731969,0.371201079,0.023085647,0.572088419,0.046929199,0.021627919,141.0412183
0.016018744,0.075033644,0.089824629,0.5211486,58.96416171,0.114998783,0.549492013,0.578997067,0.554450111,0.295290746,0.047230968,0.746462674,0.005749821,0.038953765,348.385841
0.016094482,0.084018924,0.062632171,0.394521667,30.70885615,0.125322385,0.695125485,0.587801615,0.548541755,0.241696596,0.026260793,0.504312242,0.02347479,0.017689479,175.8154741
0.015815958,0.073239207,0.087270348,0.354813513,31.15301542,0.074035673,0.601505994,0.581393228,0.548295507,0.30739002,0.051330549,0.792507667,0.021855228,0.012151825,0.000177564
0.013366943,0.049590013,0.050762202,0.506288012,30.59718126,0.110530489,0.645728196,0.580236399,0.576198787,0.451260132,0.046172013,0.526312384,0.025604041,0.044093849,211.2274693
0.013806364,0.086947452,0.069729899,0.426809646,48.10808963,0.075377714,0.628290065,0.553408939,0.548401933,0.399814031,0.069743426,0.768426657,0.052971364,0.053242954,247.105631
0.016473965,0.081716172,0.054984321,0.290973152,33.23156292,0.124722132,0.717538114,0.58573463,0.587010282,0.453168828,0.055162691,0.652576579,0.057080632,0.008529545,213.2095139
0.015600488,0.075604852,0.086173683,0.363243263,33.14425782,0.093173739,0.545262075,0.594982989,0.57369351,0.442116871,0.019199744,0.604239504,0.012424921,0.030854197,67.29105201
0.016356538,0.062499586,0.079876898,0.434064673,34.98209652,0.123019728,0.63468416,0.558151608,0.591452218,0.285633468,0.047977046,0.686318045,0.037757425,0.057454401,213.046194
0.01349228,0.050290995,0.050598047,0.379808767,41.86993778,0.110265795,0.716826472,0.594541798,0.558843403,0.457923958,0.042304719,0.67084639,0.052519562,0.051465794,177.3151265
0.01554533,0.090159019,0.062787169,0.539405774,41.68723985,0.081989268,0.62729207,0.566121057,0.592182808,0.163804102,0.058897302,0.771142471,0.003445519,0.011559418,137.5889601
0.018055896,0.084742357,0.08328865,0.312096471,42.1091679,0.115653178,0.679529906,0.551548879,0.566812225,0.220198515,0.075602574,0.73144258,0.053747284,0.009426616,423.0490489
0.013641948,0.070216764,0.050827982,0.346116905,39.75829296,0.084508389,0.593361289,0.55358984,0.586009077,0.414703892,0.074389485,0.659744365,0.046234743,0.047460236,379.6922813
0.013429392,0.082035144,0.06908672,0.425667652,49.29090628,0.074309385,0.552830483,0.593845569,0.592466256,0.169754972,0.02075301,0.786890054,0.051394862,0.033212783,45.44153279
0.014320382,0.065892487,0.063293015,0.40732158,40.17018082,0.081461703,0.651573014,0.555503973,0.59498714,0.459217014,0.074119791,0.71653934,0.044696039,0.011342521,247.2564545
0.016739318,0.08197416,0.053868307,0.488491497,30.84946379,0.082645469,0.701695905,0.581023402,0.571066205,0.262346617,0.022030674,0.614895645,0.05268814,0.033139867,5.24E-08
0.013398148,0.088485863,0.080570089,0.303919864,53.75630628,0.079316656,0.696079977,0.564949177,0.570940585,0.410024533,0.036504722,0.672178641,0.014723667,0.04181538,174.3071364
0.01569142,0.086448646,0.061580172,0.293717665,31.32566026,0.079951543,0.577071058,0.578769734,0.566155125,0.220570286,0.043537612,0.757422159,0.022661622,0.007608936,104.1133218
0.01449729,0.06170188,0.080038737,0.307926043,58.98146673,0.109317678,0.681943175,0.565823827,0.579934499,0.441015762,0.030174829,0.510298036,0.048402346,0.002819788,298.9329394
0.013915766,0.080174262,0.076736074,0.329676112,30.01034746,0.119473611,0.693992401,0.549980285,0.548966452,0.167016346,0.066784948,0.642325268,0.041597589,0.020820244,380.129165
0.017157048,0.049679743,0.061623756,0.476696836,33.08634089,0.12606955,0.544275386,0.567692935,0.554227568,0.42483964,0.070872413,0.661943408,0.017506894,0.016956857,380.8006761
0.017307844,0.061526882,0.083473636,0.523105266,30.19884222,0.122207224,0.693482079,0.568238328,0.592918491,0.296323099,0.037909249,0.594394865,0.035844039,0.053660037,106.8783325
0.01761564,0.090062262,0.090134454,0.376228734,36.95770727,0.118896405,0.66203077,0.55224815,0.567307553,0.272963133,0.039390924,0.58865873,0.012350008,0.052843453,266.7968516
0.017276744,0.088150688,0.049988603,0.365713139,57.59777657,0.103167752,0.571004599,0.582516695,0.593359347,0.231650655,0.051134658,0.598441918,0.009407528,0.047954261,590.6840486
0.015926018,0.062816135,0.068990598,0.410976522,31.61886561,0.081631334,0.558984269,0.577191913,0.560122586,0.254744432,0.025719057,0.718143787,0.017899427,0.048329485,0.135167668
0.018170863,0.084371145,0.090274634,0.426503868,53.16364092,0.075822333,0.622592609,0.574681624,0.553040486,0.457636132,0.060879836,0.584438736,0.056070408,0.003622391,351.7091794
0.017032191,0.052390848,0.051043331,0.450834602,39.59087744,0.082929928,0.685215405,0.555352708,0.593688887,0.184113903,0.066478663,0.710136602,0.000966284,0.03142623,239.4074593
0.016461258,0.0690364,0.081113753,0.315140519,35.81681331,0.121151832,0.682423515,0.556369005,0.558278419,0.450567448,0.024437307,0.793968123,0.002328667,0.023119982,0
0.014242468,0.05013382,0.082693643,0.51080894,42.46554155,0.090325298,0.703601487,0.572506493,0.558684765,0.42249623,0.042196446,0.553230299,0.036597377,0.049988532,195.9408423
0.017075845,0.077974806,0.077905698,0.444152697,52.27236192,0.113534267,0.720266687,0.571214456,0.551275015,0.463705197,0.023374498,0.798096938,0.012879184,0.019083509,9.91E-14
0.018102027,0.062414686,0.055079977,0.459361852,34.13004842,0.084345626,0.717868925,0.56964999,0.568934257,0.175494585,0.06192488,0.786764466,0.054952241,0.017120223,26.60930073
0.015377579,0.04909791,0.090866987,0.469787666,59.11100072,0.101576943,0.650974709,0.573272587,0.590695571,0.463209311,0.071259944,0.753483923,0.050610519,0.034857218,328.1633737
0.018153972,0.059003982,0.090305838,0.452729647,57.45439222,0.091084366,0.550809563,0.584922095,0.587251503,0.370762288,0.050741774,0.625617975,0.042799522,0.009530637,405.2452829
0.013322018,0.078708154,0.082160076,0.520757492,31.48896564,0.120120748,0.660942382,0.560714995,0.577216176,0.184250664,0.063234035,0.579958088,0.057937095,0.042613017,350.1019895
0.013373405,0.085896236,0.068269974,0.47467013,50.80995792,0.101045314,0.541474336,0.592430231,0.566761568,0.328834586,0.025658798,0.534618396,0.006129831,0.054158008,300.1257334
0.01382741,0.087556259,0.049547832,0.431063706,31.07296308,0.124014916,0.566602459,0.552979641,0.56044247,0.176538439,0.059922506,0.553563403,0.029554616,0.005809091,484.4983133
0.017318287,0.075938677,0.059373734,0.279371685,57.51135114,0.113960234,0.614210955,0.589106176,0.568396548,0.385562289,0.072649323,0.512692774,0.050300892,0.037544863,844.6740517
0.016265406,0.056164623,0.052488145,0.490380688,36.11155138,0.0817747,0.606002159,0.594132609,0.551120794,0.301380273,0.033438158,0.563038595,0.026404048,0.029991326,150.3129597
0.017238558,0.055056611,0.050134257,0.492156057,58.1328382,0.125433035,0.584986771,0.557227208,0.582321032,0.421820099,0.036333369,0.768534264,0.048118654,0.024311897,207.4860212
0.017602073,0.056304845,0.061361751,0.501634861,42.01037532,0.088860536,0.634886169,0.589661566,0.567317302,0.164599942,0.049611411,0.773314793,0.025710147,0.000858269,104.8475321
0.015705105,0.0748623,0.07905891,0.306302334,59.62768186,0.111226391,0.550911912,0.582831313,0.556365264,0.431244522,0.029964451,0.611859144,0.04787354,0.014871011,412.3497216
0.017454416,0.062050511,0.054359937,0.529963747,35.70266683,0.119066177,0.559034912,0.55359502,0.591297229,0.252845627,0.039792432,0.552071354,0.003202699,0.048487317,316.8358044
0.017901822,0.057583229,0.088232624,0.364586504,46.2080847,0.111498339,0.628493313,0.56315642,0.573166361,0.392665008,0.076981742,0.544610693,0.019556954,0.044416674,602.9757402
0.014910402,0.054702051,0.088458564,0.455325071,59.68496406,0.085823209,0.556856276,0.581803989,0.583924472,0.33489715,0.034232929,0.758987723,0.006325007,0.024598488,166.7750518
0.014996363,0.075062042,0.089095502,0.513185897,55.66424194,0.093140735,0.712868334,0.554089923,0.57938728,0.351070916,0.065158988,0.575792174,0.013759663,0.02413055,385.8954255
0.016171994,0.058021643,0.074864653,0.29791272,33.26533117,0.124818874,0.544395901,0.567314643,0.582374095,0.258623324,0.033472031,0.503695918,0.016855713,0.039778322,445.3180817
0.015818676,0.062886008,0.061015513,0.524877246,49.4864712,0.127957072,0.544684168,0.580850031,0.582043439,0.271554511,0.071012755,0.764942566,0.005718059,0.026610203,439.521708
0.013898703,0.068777389,0.085230995,0.286278409,59.81795729,0.080419347,0.642584463,0.563735511,0.578910427,0.403960905,0.073765233,0.796842834,0.040724139,0.027931065,326.8339638
0.014762294,0.051882492,0.0661539,0.283905828,48.73444739,0.098458305,0.541108292,0.563075256,0.586368958,0.226282355,0.075710405,0.797483557,0.043344368,0.008454889,464.8698404
0.017092185,0.058345842,0.04954377,0.364172862,34.96966213,0.080027384,0.608997076,0.549633995,0.584103227,0.233733331,0.060440614,0.503594583,0.055499884,0.02527956,381.768166
0.013472898,0.081650072,0.071620906,0.417648313,33.74573113,0.083330468,0.715909756,0.556363801,0.591635856,0.17594337,0.053071146,0.557816068,0.054282516,0.028425624,255.8203695
0.013652018,0.049405598,0.076364492,0.371687988,42.8933085,0.077714878,0.560751926,0.563515764,0.562600272,0.383466099,0.048289709,0.580510852,0.004361051,0.033813805,300.10634
0.017265935,0.061756254,0.064374029,0.337566266,56.05363529,0.074117815,0.644949843,0.593370164,0.584469107,0.384304407,0.020842027,0.514769867,0.05570268,0.019592922,159.9187861
0.015603042,0.054289617,0.058520526,0.307190652,59.57871295,0.079798951,0.540446517,0.552089813,0.556595198,0.395595346,0.065502592,0.775434265,0.033755503,0.003308518,364.3889276
0.017826835,0.074092132,0.071678932,0.525364493,33.51673487,0.087396143,0.639644008,0.549781123,0.585383028,0.187879113,0.020491026,0.765246886,0.007975815,0.044243102,0
0.017545647,0.059129579,0.087092187,0.295268415,31.31299358,0.086096051,0.615823333,0.589233317,0.588190507,0.350119956,0.051242554,0.770012958,0.047212119,0.055676829,14.16227215
0.013883837,0.083022486,0.07590309,0.467051422,32.94126782,0.082872944,0.686927059,0.594710045,0.59377476,0.449818442,0.020008395,0.541230015,0.054836737,0.051542177,16.96842501
0.017078709,0.090101808,0.04927956,0.31539076,43.21747937,0.094664844,0.615624687,0.572697035,0.58925801,0.294305775,0.075339078,0.648472409,0.021742147,0.053947405,483.9584271
0.018065933,0.051994188,0.053484153,0.316480222,44.42001028,0.084647143,0.542862785,0.551005222,0.548671994,0.242705521,0.04096391,0.621840224,0.051081084,0.048744691,356.9553956
0.013670802,0.077471435,0.078962723,0.378323472,34.43606204,0.12388204,0.708973088,0.569506483,0.590090137,0.422011399,0.055671113,0.577634717,0.007519283,0.013121918,282.1401904
0.017775694,0.060756351,0.089810697,0.527850047,41.33175616,0.108310702,0.710530568,0.59131964,0.577892951,0.444861195,0.058621343,0.557000632,0.013046302,0.004143266,276.4299045
0.013792577,0.081935344,0.063607792,0.344440302,31.42208085,0.094521781,0.570857039,0.59204868,0.584763059,0.401715693,0.067082043,0.508059303,0.008551567,0.002142069,406.3062811
0.018148723,0.074508631,0.060687245,0.331916076,33.48607122,0.126041543,0.639311903,0.594650491,0.559108251,0.321600982,0.074305097,0.74953945,0.057847132,0.002922389,287.5850653
0.015542469,0.061637062,0.087732199,0.352879031,59.54358371,0.111273898,0.549147017,0.579234856,0.554839017,0.207875365,0.042058281,0.593723875,0.004475923,0.014617306,666.6344553
0.017413892,0.090399648,0.076852273,0.364647445,56.55065193,0.079675854,0.676512513,0.588146366,0.56186473,0.210403258,0.071158206,0.694831195,0.00488253,0.029845873,413.591541
0.016151708,0.090922738,0.077804464,0.303277152,43.61079265,0.078423973,0.547683271,0.581194312,0.557245094,0.244350094,0.042948305,0.628355531,0.050526544,0.013809644,319.409762
0.014011838,0.06141911,0.052920221,0.422944876,32.55798461,0.122095266,0.645399454,0.568171418,0.589318199,0.298759833,0.030101614,0.704774027,0.033028764,0.008899979,73.71538618
0.01804475,0.058091133,0.071083255,0.309825394,31.7839425,0.109382693,0.612687876,0.573891346,0.557306431,0.337361073,0.07484556,0.550638137,0.055132042,0.022352728,492.3548883
0.013454189,0.085742782,0.060004936,0.294871094,39.04484987,0.102233144,0.557743477,0.548733927,0.550270945,0.211641528,0.02540312,0.523700449,0.050200266,0.015675266,327.947416
0.013854433,0.05645324,0.070209109,0.504367687,55.20792659,0.086197722,0.575209425,0.583493073,0.562050644,0.240600057,0.06178164,0.565455696,0.051620564,0.009044358,491.7469287
0.01617982,0.052682701,0.075150312,0.32482741,43.16120684,0.124117842,0.688384245,0.553953614,0.574011277,0.222228646,0.064305953,0.730938319,0.040893356,0.054624685,380.1150155
0.015559199,0.064400724,0.050505299,0.304566872,54.00716505,0.081929971,0.542945719,0.554727722,0.551232912,0.394229924,0.021465453,0.519067861,0.054309177,0.052170278,273.315381
0.014507975,0.088645334,0.051175166,0.320679818,55.45307448,0.126879683,0.664198056,0.560969198,0.585768839,0.159795117,0.048342129,0.686151841,0.001479797,0.015976848,475.5148687
0.016660416,0.08157896,0.060050946,0.380564553,34.80560989,0.089659596,0.700084449,0.575756048,0.593204338,0.315517621,0.075175076,0.767407552,0.042140571,0.003565925,152.4190058
0.016971632,0.090914151,0.089930664,0.312696684,52.14207345,0.10628981,0.718306819,0.548415513,0.592038667,0.458945976,0.051339795,0.507668857,0.020995803,0.057271053,373.1463378
0.013376718,0.08487361,0.088757062,0.509581485,50.93244019,0.116442368,0.595375071,0.586139806,0.588369952,0.290424963,0.054907445,0.508246233,0.052820989,0.030405236,536.3300882
0.01760325,0.090608672,0.06778308,0.471890436,51.77206217,0.122000397,0.678071281,0.55050496,0.555111114,0.367775964,0.030008705,0.593109527,0.041685668,0.01760733,247.008173
0.013815904,0.080768754,0.082327205,0.484229883,44.61541659,0.103918388,0.578438764,0.549134436,0.582595877,0.452652992,0.07081269,0.5545104,0.003656386,0.044792628,487.5200137
0.015570179,0.055173169,0.075924119,0.499522074,44.85124545,0.086090681,0.540645571,0.569081766,0.554271203,0.35861152,0.038657941,0.746138373,0.005493398,0.02823582,117.0490699
0.013608544,0.05330387,0.062031284,0.315666631,32.86735131,0.10928041,0.583693464,0.582398471,0.55856613,0.203769865,0.070969013,0.537900225,0.021246754,0.021490487,581.8549695
0.018160143,0.089444492,0.059440242,0.285232044,52.09767525,0.084097302,0.545449622,0.568833484,0.577436013,0.389103542,0.070051887,0.588283862,0.026045021,0.02031655,574.7043002
0.013313819,0.08510198,0.066068632,0.478956564,38.45691946,0.120867713,0.713036385,0.591864022,0.560360387,0.159466141,0.033961272,0.720413519,0.022883862,0.056674629,123.0301656
0.017353697,0.076064971,0.058231966,0.353808324,54.095339,0.101718194,0.688700471,0.55292364,0.561627663,0.465567711,0.046731301,0.568069839,0.019221867,0.025479038,325.2956287
0.017072181,0.086575191,0.081209976,0.282916297,46.76310044,0.086702052,0.690615333,0.578793143,0.590420198,0.247623462,0.031898189,0.766338615,0.00900632,0.047159366,90.9664683
0.017705362,0.077658352,0.056227624,0.281279658,58.43596566,0.089472003,0.599015668,0.581143041,0.55352934,0.296710411,0.064339157,0.663819551,0.015072273,0.056553463,531.1270121
0.013503389,0.061364797,0.088097023,0.305506402,58.71210295,0.124617504,0.583031579,0.555327743,0.567675106,0.393705519,0.069916027,0.602028728,0.023561118,0.032898232,778.8396971
0.01654571,0.054358803,0.051363079,0.44839564,47.78318526,0.127474733,0.568413075,0.593491332,0.589432755,0.420521806,0.072797143,0.776489743,0.021289102,0.021312466,358.8382948
